name_first	name_second	mi	pk1	pk2
"Unsubscribe

Enter your email address to unsubscribe from MIT TR Newsletters"	"We use ad-blockers as well, you know. We gotta keep those servers running though. Did you know that we publish useful books and run friendly conferences — crafted for pros like yourself? E.g. upcoming SmashingConf San Francisco , dedicated to smart front-end techniques and design patterns.

By Alma Hoffmann

December 1st, 2016

In the first part of this article1, we discussed the resurgence of let"	0.0	1	23
"Unsubscribe

Enter your email address to unsubscribe from MIT TR Newsletters"	"CEO Mark Thompson. Credit: Chris Ratcliffe/Bloomberg

Most Popular

The New York Times is working on a new digital product focused on movies and TV, among other new lifestyle verticals, CEO Mark Thompson announced at the UBS Global Media and Communications Conference Monday.

""We're working on a product based on our Well blog,"" Mr. Thompson said Monday at the UBS conference. ""We're working on a TV"	0.0	1	24
"Unsubscribe

Enter your email address to unsubscribe from MIT TR Newsletters"	"Füge diesen Tweet zu Deiner Webseite hinzu, indem Du den untenstehenden Code einfügst. Mehr erfahren

Füge dieses Video zu Deiner Website hinzu, indem Du den unten stehenden Code kopierst. Mehr erfahren

Hmm, es gab ein Problem, den Server zu erreichen. Erneut versuchen? Vorherigen Tweet einfügen Medien beifügen"	0.0	1	25
"Unsubscribe

Enter your email address to unsubscribe from MIT TR Newsletters"	"We use ad-blockers as well, you know. We gotta keep those servers running though. Did you know that we publish useful books and run friendly conferences — crafted for pros like yourself? E.g. upcoming SmashingConf San Francisco , dedicated to smart front-end techniques and design patterns.

By Anselm Hannemann

December 2nd, 2016

Are you afraid of refactoring code? I love refactoring code. It’s n"	0.0	1	26
"Unsubscribe

Enter your email address to unsubscribe from MIT TR Newsletters"	"Photo

BEIJING — China extended a warm welcome this week to the incoming United Nations chief, António Guterres, praising the world body and making clear that it wants a greater role there, at a time when Donald J. Trump’s election to the White House has many wondering whether American involvement will recede.

China supported Mr. Guterres in his campaign for secretary general, and President Xi Ji"	0.0	1	27
"Unsubscribe

Enter your email address to unsubscribe from MIT TR Newsletters"	"This is a rush transcript from ""Fox News Sunday,"" December 11, 2016. This copy may not be in its final form and may be updated.

CHRIS WALLACE, FOX NEWS ANCHOR: I’m Chris Wallace.

Today, the Trump way. We go on the road with President-elect Trump for his first Sunday show interview since winning the election.

(BEGIN VIDEOTAPE)

WALLACE: The CIA has concluded that Russia intervened in the electio"	0.0	1	28
"Unsubscribe

Enter your email address to unsubscribe from MIT TR Newsletters"	"Unsubscribe

Enter your email address to unsubscribe from Inside Daily Brief"	0.0	1	29
"Unsubscribe

Enter your email address to unsubscribe from MIT TR Newsletters"	"Füge diesen Tweet zu Deiner Webseite hinzu, indem Du den untenstehenden Code einfügst. Mehr erfahren

Füge dieses Video zu Deiner Website hinzu, indem Du den unten stehenden Code kopierst. Mehr erfahren

Hmm, es gab ein Problem, den Server zu erreichen. Erneut versuchen? Vorherigen Tweet einfügen Medien beifügen"	0.0	1	30
"Unsubscribe

Enter your email address to unsubscribe from MIT TR Newsletters"	"Powerful WebOps with all the tools you use, and the languages you work in

Broadest Set of Website Services: Apache with PHP, Python, Ruby, NGINX, SSL & FreeSSL, Let’s Encrypt Support, CDN Support…for both Linux and Windows servers.

Multi Server – Easily distribute webspaces and subscriptions across multiple servers with centralized management and Intelligent Server Maintenance."	0.0	1	31
"Unsubscribe

Enter your email address to unsubscribe from MIT TR Newsletters"	"Story highlights North Korean troops take part in drills reportedly designed to simulate attack on South

News of war games comes as South Korea experiences political upheaval

Seoul, South Korea (CNN) South Korea has strongly condemned North Korean military drills designed to simulate an attack on the South, a Unification Ministry spokesman told reporters in a regular briefing Monday.

North Kore"	0.0	1	32
"Unsubscribe

Enter your email address to unsubscribe from MIT TR Newsletters"	"Encyclo is our encyclopedia of the future of news, chronicling the key players in journalism’s evolution.

Here are a few of the entries you’ll find in Encyclo. Get the full Encyclo ➚"	0.0	1	33
"Unsubscribe

Enter your email address to unsubscribe from MIT TR Newsletters"	"FILE - In this Wednesday, April 6, 2016 file photo Pope Francis waves to the crowd as he arrives on his pope-mobile for his weekly general audience, in St. Peter’s Square at the Vatican. (Andrew Medichini, File/Associated Press)

VATICAN CITY — Pope Francis is marking his 80th birthday on Saturday with a morning Mass with his cardinals and an otherwise “normal” day of back-to-back meetings and aud"	0.0	1	34
"Unsubscribe

Enter your email address to unsubscribe from MIT TR Newsletters"	"NOT AGAIN

Russia is talking a big game about beating back ISIS in Syria—even as jihadists have retaken half of the ancient city of Palmyra.

“Our future Russian allies, with all their international legitimacy, are too busy elsewhere in Syria to help much against ISIS.”

Moscow, as Ford implied, was evidently too busy bombing the rebel-held parts of Eastern Aleppo to prevent one of its major symbo"	0.0	1	35
"Unsubscribe

Enter your email address to unsubscribe from MIT TR Newsletters"	"President-elect Donald Trump said he doesn't need intelligence briefings every day because he is ""a smart person"" and doesn't ""have to be told the same thing in the same words"" every day.

In an interview on Fox News that was taped Saturday and aired Sunday, he was asked about reports that he is getting the presidential daily intelligence briefing only about once a week rather than every day.

""I "	0.0	1	36
"Unsubscribe

Enter your email address to unsubscribe from MIT TR Newsletters"	"During the Q&A session of a recent conference, an especially frank attendee asked me: “Why do we need journalists anyway?”

It’s a hard question for a career journalist to hear, but these days, it’s not a surprising one. Americans’ trust in journalism is at a historic low. In a recent Gallup poll, just 32 percent say they have a great deal or fair amount of trust in the media. Even real estate age"	0.0	1	37
"Unsubscribe

Enter your email address to unsubscribe from MIT TR Newsletters"	"The much desired, hotly anticipated and regularly rumored new Pokémon for the mobile app Pokémon Go are finally here. Players around the world can now get their tapping fingers on the likes of Pichu, Togepi, Igglybuff, Elekid, and Cleffa, among others, as well as a special Christmas version of Pikachu.

To date, Pokémon Go has been limited to first-generation Pokémon — the pocket monsters found in"	0.0	1	38
"Unsubscribe

Enter your email address to unsubscribe from MIT TR Newsletters"	"Füge diesen Tweet zu Deiner Webseite hinzu, indem Du den untenstehenden Code einfügst. Mehr erfahren

Füge dieses Video zu Deiner Website hinzu, indem Du den unten stehenden Code kopierst. Mehr erfahren

Hmm, es gab ein Problem, den Server zu erreichen. Erneut versuchen? Vorherigen Tweet einfügen Medien beifügen"	0.0	1	39
"Füge diesen Tweet zu Deiner Webseite hinzu, indem Du den untenstehenden Code einfügst. Mehr erfahren

Füge dieses Video zu Deiner Website hinzu, indem Du den unten stehenden Code kopierst. Mehr erfahren

Hmm, es gab ein Problem, den Server zu erreichen. Erneut versuchen? Vorherigen Tweet einfügen Medien beifügen"	"We use ad-blockers as well, you know. We gotta keep those servers running though. Did you know that we publish useful books and run friendly conferences — crafted for pros like yourself? E.g. upcoming SmashingConf San Francisco , dedicated to smart front-end techniques and design patterns.

By Anselm Hannemann

December 9th, 2016

We shouldn’t let ourselves get distracted by people who work on dif"	0.0	2	3
"Füge diesen Tweet zu Deiner Webseite hinzu, indem Du den untenstehenden Code einfügst. Mehr erfahren

Füge dieses Video zu Deiner Website hinzu, indem Du den unten stehenden Code kopierst. Mehr erfahren

Hmm, es gab ein Problem, den Server zu erreichen. Erneut versuchen? Vorherigen Tweet einfügen Medien beifügen"	"In 2015, the All Sky Automated Survey for SuperNovae (ASAS-SN) detected what was characterized as a ""superluminous supernova,"" the brightest ever detected. Further review of the event (known as ASASSN-15lh) using the Hubble Space Telescope and several other observatories suggests that a supermassive black hole destroying a low-mass star was likely the culprit. [Full Story]



"	0.0	2	4
